App,Translated_Review,Sentiment,Sentiment_Polarity,Sentiment_Subjectivity
Premium Converter 9,Best app in this category. Highly recommended!,Positive,0.5326,0.6941
Premium Converter 9,The app is very helpful and well designed.,Positive,0.8718,0.6944
Premium Converter 9,Works perfectly on my device. No issues at all.,Positive,0.7512,0.5343
Premium Converter 9,The app is very slow and buggy.,Negative,-0.5934,0.5421
Premium Converter 9,Very useful and easy to use.,Positive,0.6075,0.9411
Premium Converter 9,The app is very helpful and well designed.,Positive,0.6637,0.8089
Premium Converter 9,Works well enough for my needs.,Neutral,0.082,0.4377
HD Assistant 9,Great app! Love it!,Positive,0.8021,0.9763
HD Assistant 9,Amazing performance and great UI.,Positive,0.7915,0.587
HD Assistant 9,Didn't work as advertised. Uninstalled.,Negative,-0.9782,0.9334
HD Assistant 9,Great app! Love it!,Positive,0.8378,0.686
HD Assistant 9,This app is amazing. I use it every day.,Positive,0.9436,0.6699
HD Assistant 9,Not worth the download. Save your time.,Negative,-0.9621,0.4414
HD Assistant 9,Not worth the download. Save your time.,Negative,-0.5346,0.6624
HD Assistant 9,Best app in this category. Highly recommended!,Positive,0.8908,0.5018
HD Assistant 9,Very useful and easy to use.,Positive,0.8153,0.9591
HD Assistant 9,The app is very slow and buggy.,Negative,-0.9744,0.3821
Smart Editor 5,It's alright for occasional use.,Neutral,0.2704,0.9718
Smart Editor 5,I'm having issues with the latest update.,Negative,-0.6374,0.4766
Smart Editor 5,I'm very satisfied with this app.,Positive,0.7004,0.5358
Smart Editor 5,Didn't work as advertised. Uninstalled.,Negative,-0.6222,0.4956
Smart Editor 5,"Waste of money, don't buy it.",Negative,-0.5236,0.3605
Smart Editor 5,Works well enough for my needs.,Neutral,0.0139,0.6013
Smart Editor 5,Great app! Love it!,Positive,0.7148,0.8192
Smart Editor 5,Excellent features and intuitive interface.,Positive,0.6393,0.572
Smart Editor 5,Acceptable performance with some minor issues.,Neutral,-0.347,0.5
Smart Editor 5,Works perfectly on my device. No issues at all.,Positive,0.977,0.4419
Ultimate Player 6,"Waste of money, don't buy it.",Negative,-0.5072,0.5577
Ultimate Player 6,Best app in this category. Highly recommended!,Positive,0.9753,0.4535
Ultimate Player 6,Best app in this category. Highly recommended!,Positive,0.8773,0.6944
Ultimate Player 6,This app keeps crashing on my device.,Negative,-0.5646,0.4304
Ultimate Player 6,Great app! Love it!,Positive,0.9073,0.4921
Ultimate Player 6,"It works, but there are better alternatives.",Neutral,-0.035,0.4457
Ultimate Player 6,Amazing performance and great UI.,Positive,0.5653,0.5171
Ultimate Player 6,I'm very satisfied with this app.,Positive,0.9504,0.7213
Ultimate Player 6,Very useful and easy to use.,Positive,0.866,0.9268
Ultimate Player 6,Decent app but missing some key features.,Neutral,0.3324,0.3068
Easy Wallet 8,Didn't work as advertised. Uninstalled.,Negative,-0.6842,0.9925
Easy Wallet 8,Acceptable performance with some minor issues.,Neutral,0.2025,0.3031
Easy Wallet 8,Best app in this category. Highly recommended!,Positive,0.678,0.9135
Easy Wallet 8,Amazing performance and great UI.,Positive,0.5896,0.645
Easy Wallet 8,I'm having issues with the latest update.,Negative,-0.5396,0.5865
Easy Wallet 8,Best app in this category. Highly recommended!,Positive,0.8329,0.4025
Easy Wallet 8,This app keeps crashing on my device.,Negative,-0.6997,0.7522
Easy Wallet 8,Amazing performance and great UI.,Positive,0.9756,0.5525
Easy Wallet 8,Didn't work as advertised. Uninstalled.,Negative,-0.643,0.7561
Easy Wallet 8,I'm very satisfied with this app.,Positive,0.5017,0.433
Best Recorder 2,This app is amazing. I use it every day.,Positive,0.5103,0.5468
Best Recorder 2,The app is very slow and buggy.,Negative,-0.7357,0.8908
Best Recorder 2,Acceptable performance with some minor issues.,Neutral,0.1801,0.4852
Best Recorder 2,Works well enough for my needs.,Neutral,0.141,0.4867
Best Recorder 2,Great app! Love it!,Positive,0.5571,0.8033
Best Recorder 2,I'm having issues with the latest update.,Negative,-0.8854,0.9696
Best Recorder 2,Amazing performance and great UI.,Positive,0.8764,0.7433
Best Recorder 2,Decent app but missing some key features.,Neutral,0.0985,0.9178
Best Recorder 2,"Some features are good, others need work.",Neutral,-0.0251,0.8066
Best Recorder 2,Poor customer support and too expensive.,Negative,-0.6373,0.6439
Quick Browser 4,Works well enough for my needs.,Neutral,0.1407,0.8088
Quick Browser 4,Great app! Love it!,Positive,0.5621,0.6447
Quick Browser 4,I'm very satisfied with this app.,Positive,0.5964,0.7737
Quick Browser 4,Amazing performance and great UI.,Positive,0.9034,0.8582
Quick Browser 4,Great app! Love it!,Positive,0.8618,0.4978
Quick Browser 4,Great app! Love it!,Positive,0.5055,0.6329
Quick Browser 4,Best app in this category. Highly recommended!,Positive,0.6003,0.8079
Quick Browser 4,I'm very satisfied with this app.,Positive,0.6261,0.7433
Quick Browser 4,This app is amazing. I use it every day.,Positive,0.8235,0.829
Quick Browser 4,This app is exactly what I was looking for!,Positive,0.6582,0.8263
Awesome Manager 4,"Waste of money, don't buy it.",Negative,-0.8538,0.5288
Awesome Manager 4,This app is amazing. I use it every day.,Positive,0.8874,0.8377
Awesome Manager 4,I'm very satisfied with this app.,Positive,0.6347,0.617
Awesome Manager 4,Needs a lot of improvements.,Negative,-0.5282,0.6505
Awesome Manager 4,Didn't work as advertised. Uninstalled.,Negative,-0.6326,0.3276
Awesome Manager 4,Didn't work as advertised. Uninstalled.,Negative,-0.951,0.9981
Awesome Manager 4,This app keeps crashing on my device.,Negative,-0.8116,0.6785
Awesome Manager 4,Best app in this category. Highly recommended!,Positive,0.6805,0.6993
Awesome Manager 4,The app is very slow and buggy.,Negative,-0.6883,0.4153
Awesome Manager 4,Amazing performance and great UI.,Positive,0.9013,0.3345
Ultimate Compass 2,Amazing performance and great UI.,Positive,0.6899,0.4097
Ultimate Compass 2,Best app in this category. Highly recommended!,Positive,0.8532,0.3232
Ultimate Compass 2,The app is very helpful and well designed.,Positive,0.8456,0.9318
Ultimate Compass 2,Average app with basic functionality.,Neutral,-0.2308,0.5
Ultimate Compass 2,Not worth the download. Save your time.,Negative,-0.6797,0.5195
Ultimate Compass 2,Works perfectly on my device. No issues at all.,Positive,0.6026,0.7633
Ultimate Compass 2,The app is okay but could be better.,Neutral,-0.1939,0.4978
Ultimate Compass 2,Works perfectly on my device. No issues at all.,Positive,0.8855,0.4961
Ultimate Compass 2,This app is exactly what I was looking for!,Positive,0.6185,0.8455
Ultimate Compass 2,"Waste of money, don't buy it.",Negative,-0.527,0.774
Quick Planner 1,Didn't work as advertised. Uninstalled.,Negative,-0.8329,0.7651
Quick Planner 1,Great app! Love it!,Positive,0.9247,0.3137
Quick Planner 1,Very useful and easy to use.,Positive,0.5795,0.731
Quick Planner 1,The app is very slow and buggy.,Negative,-0.853,0.4107
Quick Planner 1,"It's just what you'd expect, nothing more.",Neutral,0.1647,0.9439
Quick Planner 1,I'm very satisfied with this app.,Positive,0.8955,0.4235
Quick Planner 1,It's alright for occasional use.,Neutral,0.0107,0.3488
Quick Planner 1,Amazing performance and great UI.,Positive,0.6527,0.3453
Quick Planner 1,Best app in this category. Highly recommended!,Positive,0.5236,0.3564
Quick Planner 1,Works perfectly on my device. No issues at all.,Positive,0.5209,0.8223
Simple Tracker 8,Great app! Love it!,Positive,0.9793,0.9299
Simple Tracker 8,Very useful and easy to use.,Positive,0.8566,0.7251
Simple Tracker 8,Decent app but missing some key features.,Neutral,0.1093,0.6767
Simple Tracker 8,Not worth the download. Save your time.,Negative,-0.8703,0.5025
Simple Tracker 8,I'm having issues with the latest update.,Negative,-0.9181,0.541
Simple Tracker 8,Very frustrating experience using this app.,Negative,-0.959,0.5654
Simple Tracker 8,Works perfectly on my device. No issues at all.,Positive,0.7772,0.5295
Simple Tracker 8,Amazing performance and great UI.,Positive,0.8332,0.5695
Simple Tracker 8,Not worth the download. Save your time.,Negative,-0.6325,0.9896
Simple Tracker 8,This app is amazing. I use it every day.,Positive,0.6911,0.4187
Magic Player 5,Not worth the download. Save your time.,Negative,-0.7928,0.7133
Magic Player 5,This app is amazing. I use it every day.,Positive,0.6949,0.9566
Magic Player 5,The app is very slow and buggy.,Negative,-0.8047,0.9169
Magic Player 5,This app is amazing. I use it every day.,Positive,0.7104,0.7562
Magic Player 5,Very useful and easy to use.,Positive,0.9981,0.4791
Magic Player 5,Didn't work as advertised. Uninstalled.,Negative,-0.7078,0.3682
Magic Player 5,Best app in this category. Highly recommended!,Positive,0.671,0.7478
Magic Player 5,"It works, but there are better alternatives.",Neutral,0.0107,0.7513
Magic Player 5,Works perfectly on my device. No issues at all.,Positive,0.8864,0.5848
Magic Player 5,Works perfectly on my device. No issues at all.,Positive,0.5169,0.5188
Magic Converter 7,This app is amazing. I use it every day.,Positive,0.707,0.8721
Magic Converter 7,Very useful and easy to use.,Positive,0.7657,0.8241
Magic Converter 7,This app is amazing. I use it every day.,Positive,0.7832,0.9314
Magic Converter 7,"Some features are good, others need work.",Neutral,0.1353,0.5003
Magic Converter 7,Not worth the download. Save your time.,Negative,-0.9313,0.3279
Magic Converter 7,Very useful and easy to use.,Positive,0.9895,0.9005
Magic Converter 7,"Very disappointing, too many ads.",Negative,-0.7618,0.6095
Magic Converter 7,The app is very slow and buggy.,Negative,-0.872,0.5126
Magic Converter 7,The app is very helpful and well designed.,Positive,0.5569,0.9181
Magic Converter 7,"It works, but there are better alternatives.",Neutral,-0.2136,0.8726
Super Planner 3,Not worth the download. Save your time.,Negative,-0.7515,0.6503
Super Planner 3,Didn't work as advertised. Uninstalled.,Negative,-0.7973,0.6886
Super Planner 3,This app is amazing. I use it every day.,Positive,0.9482,0.4137
Super Planner 3,I'm having issues with the latest update.,Negative,-0.7541,0.6406
Super Planner 3,This app keeps crashing on my device.,Negative,-0.5812,0.3663
Super Planner 3,Great app! Love it!,Positive,0.7826,0.5173
Super Planner 3,The app is very slow and buggy.,Negative,-0.9027,0.7725
Super Planner 3,Best app in this category. Highly recommended!,Positive,0.5447,0.9016
Super Planner 3,The app is very helpful and well designed.,Positive,0.6171,0.3627
Super Planner 3,Best app in this category. Highly recommended!,Positive,0.607,0.9543
Awesome Assistant 3,Best app in this category. Highly recommended!,Positive,0.9197,0.3863
Awesome Assistant 3,Amazing performance and great UI.,Positive,0.5643,0.9161
Awesome Assistant 3,Amazing performance and great UI.,Positive,0.5612,0.6989
Awesome Assistant 3,Best app in this category. Highly recommended!,Positive,0.8349,0.7552
Awesome Assistant 3,Best app in this category. Highly recommended!,Positive,0.5822,0.8596
Awesome Assistant 3,The app is very helpful and well designed.,Positive,0.5239,0.3321
Awesome Assistant 3,Poor customer support and too expensive.,Negative,-0.6163,0.3981
Awesome Assistant 3,Very useful and easy to use.,Positive,0.5927,0.9707
Awesome Assistant 3,I'm very satisfied with this app.,Positive,0.6189,0.5681
Awesome Assistant 3,Works perfectly on my device. No issues at all.,Positive,0.6034,0.5778
Amazing Analyzer 1,Poor customer support and too expensive.,Negative,-0.6591,0.5312
Amazing Analyzer 1,Needs a lot of improvements.,Negative,-0.6971,0.5682
Amazing Analyzer 1,Best app in this category. Highly recommended!,Positive,0.5919,0.7484
Amazing Analyzer 1,Excellent features and intuitive interface.,Positive,0.7501,0.6636
Amazing Analyzer 1,"Very disappointing, too many ads.",Negative,-0.997,0.4277
Amazing Analyzer 1,Amazing performance and great UI.,Positive,0.9372,0.4001
Amazing Analyzer 1,Didn't work as advertised. Uninstalled.,Negative,-0.8621,0.513
Amazing Analyzer 1,Amazing performance and great UI.,Positive,0.6769,0.753
Amazing Analyzer 1,Works perfectly on my device. No issues at all.,Positive,0.8696,0.73
Amazing Analyzer 1,Poor customer support and too expensive.,Negative,-0.8403,0.5308
Smart Tracker 3,Great app! Love it!,Positive,0.8211,0.6545
Smart Tracker 3,Average app with basic functionality.,Neutral,0.0828,0.7575
Smart Tracker 3,The app is very helpful and well designed.,Positive,0.5446,0.5034
Smart Tracker 3,Average app with basic functionality.,Neutral,-0.3476,0.7218
Smart Tracker 3,"It works, but there are better alternatives.",Neutral,0.3838,0.5166
Smart Tracker 3,I'm having issues with the latest update.,Negative,-0.8857,0.3122
Smart Tracker 3,Works perfectly on my device. No issues at all.,Positive,0.7037,0.9381
Smart Tracker 3,Needs a lot of improvements.,Negative,-0.9736,0.7649
Smart Tracker 3,I'm very satisfied with this app.,Positive,0.5762,0.7576
Smart Tracker 3,Best app in this category. Highly recommended!,Positive,0.9749,0.9351
Magic Recorder 8,The app is very helpful and well designed.,Positive,0.9736,0.3684
Magic Recorder 8,Amazing performance and great UI.,Positive,0.8765,0.4805
Magic Recorder 8,This app is amazing. I use it every day.,Positive,0.5095,0.5082
Magic Recorder 8,Excellent features and intuitive interface.,Positive,0.8792,0.4378
Magic Recorder 8,The app is very slow and buggy.,Negative,-0.7268,0.6323
Magic Recorder 8,Best app in this category. Highly recommended!,Positive,0.5144,0.6873
Magic Recorder 8,I'm having issues with the latest update.,Negative,-0.7448,0.6108
Magic Recorder 8,The app is very helpful and well designed.,Positive,0.7514,0.6306
Magic Recorder 8,Best app in this category. Highly recommended!,Positive,0.5148,0.3982
Magic Recorder 8,The app is very helpful and well designed.,Positive,0.7195,0.5044
Ultimate Converter 9,Best app in this category. Highly recommended!,Positive,0.5129,0.615
Ultimate Converter 9,This app is amazing. I use it every day.,Positive,0.8749,0.773
Ultimate Converter 9,"Some features are good, others need work.",Neutral,0.0302,0.4721
Ultimate Converter 9,Great app! Love it!,Positive,0.759,0.3653
Ultimate Converter 9,Works perfectly on my device. No issues at all.,Positive,0.6275,0.7347
Ultimate Converter 9,The app is very helpful and well designed.,Positive,0.9879,0.7918
Ultimate Converter 9,Great app! Love it!,Positive,0.752,0.6267
Ultimate Converter 9,The app is very slow and buggy.,Negative,-0.6568,0.641
Ultimate Converter 9,Not worth the download. Save your time.,Negative,-0.8756,0.5086
Ultimate Converter 9,The app is very slow and buggy.,Negative,-0.5047,0.4064
Quick Editor 5,This app is amazing. I use it every day.,Positive,0.6437,0.5295
Quick Editor 5,Best app in this category. Highly recommended!,Positive,0.6366,0.3357
Quick Editor 5,Amazing performance and great UI.,Positive,0.766,0.9831
Quick Editor 5,Needs a lot of improvements.,Negative,-0.5005,0.6631
Quick Editor 5,It's alright for occasional use.,Neutral,-0.3653,0.8618
Quick Editor 5,Works perfectly on my device. No issues at all.,Positive,0.5221,0.4047
Quick Editor 5,"Not bad, but not great either.",Neutral,0.1437,0.611
